School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
Liberty University,VA,Private NonProfit,34.4,70092.0,47432.0,40567.0,54.09,50.13,80.78999999999999,True,1172.0,610.0,640.0,580.0,60.6,6650.0,0.0485958846348456,0.0337957497048406,0.1879111148591668,0.0596432787991229,35800.0,41400.0
Longwood University,VA,Public,100.0,87996.0,3525.0,28821.0,67.25999999999999,87.33999999999999,78.52,True,1052.0,550.0,590.0,,69.1,7960.000000000001,0.0632624113475177,0.1492198581560283,0.0709219858156028,0.1775886524822695,36200.0,45300.0
University of Lynchburg,VA,Private NonProfit,64.82,95712.0,1801.0,54119.0,57.23,97.27,78.2,True,,,,540.0,66.3,7980.000000000001,0.093281510272071,0.1571349250416435,0.0955024986118822,0.1799000555247085,35500.0,48800.0
Mary Baldwin University,VA,Private NonProfit,23.06,82368.0,1395.0,43427.0,42.41,87.1,62.72,True,1042.0,540.0,580.0,570.0,58.2,7289.999999999999,0.1448028673835125,0.0867383512544802,0.1813620071684588,0.0795698924731182,30800.0,39500.0
University of Mary Washington,VA,Public,73.02,96468.0,3981.0,28327.0,65.24,75.49,79.41,True,1195.0,610.0,660.0,600.0,69.0,8550.0,0.0394373273046973,0.0984677216779703,0.0514945993468977,0.1291132881185631,40300.0,56200.0
Marymount University,VA,Private NonProfit,45.79,101064.0,2011.0,47495.0,53.71,85.26,71.1,True,1089.0,570.0,600.0,,76.3,8180.0,0.1282943809050223,0.1079065141720537,0.1466931874689209,0.113873694679264,45000.0,57000.0
Sentara College of Health Sciences,VA,Private NonProfit,51.56,91380.0,275.0,,,,,True,,,,,87.4,8900.0,0.3527272727272727,0.0945454545454545,0.2436363636363636,0.1236363636363636,50800.0,53900.0
Norfolk State University,VA,Public,100.0,100716.0,4977.0,26439.0,39.39,91.07,67.58999999999999,True,935.0,500.0,520.0,430.0,49.9,6630.0,0.1932891299979907,0.0578661844484629,0.2021297970665059,0.0548523206751054,30000.0,38800.0
Old Dominion University,VA,Public,94.25,106260.0,19391.0,25722.0,52.73,95.41,76.38000000000001,True,1071.0,570.0,600.0,,68.0,8010.000000000001,0.0866897014078696,0.0785931617760817,0.1032437728843277,0.0889072250012892,38300.0,48700.0
Radford University,VA,Public,68.28,99540.0,7267.0,24234.0,56.02,78.68,74.88,True,,,,,71.7,8210.0,0.0935736892803082,0.1477913857162515,0.1261868721618274,0.188248245493326,37700.0,48000.0
Randolph-Macon College,VA,Private NonProfit,65.57,101940.0,1551.0,56509.0,65.57,71.31,87.47,True,1141.0,598.0,620.0,580.0,68.7,8110.000000000001,0.0406189555125725,0.1360412637008381,0.0541586073500967,0.1295938104448742,36800.0,54800.0
Randolph College,VA,Private NonProfit,100.0,98484.0,496.0,58880.0,56.02,89.66,71.33,True,1060.0,560.0,600.0,550.0,55.50000000000001,7640.000000000001,,0.1391129032258064,0.0604838709677419,0.1955645161290322,33700.0,41500.0
Bon Secours Memorial College of Nursing,VA,Private NonProfit,83.33,94668.0,456.0,,,,,True,,,,,88.6,8970.0,0.1096491228070175,0.0986842105263157,0.1008771929824561,0.0811403508771929,50600.0,57500.0
University of Richmond,VA,Private NonProfit,68.65,144144.0,3304.0,69606.0,87.96000000000001,30.9,92.91,True,1394.0,750.0,710.0,700.0,80.9,8840.0,0.0402542372881355,0.0732445520581113,0.0426755447941888,0.0644673123486682,51900.0,78900.0
Roanoke College,VA,Private NonProfit,85.79,90780.0,1899.0,61545.0,69.75,78.13,78.55,True,1155.0,610.0,630.0,598.0,74.0,8240.0,0.0652975250131648,0.1406003159557662,0.0589784096893101,0.1479726171669299,37800.0,52000.0
Shenandoah University,VA,Private NonProfit,59.440000000000005,97596.0,2152.0,47850.0,60.67,74.38,81.91000000000001,True,1123.0,600.0,630.0,540.0,65.8,7690.000000000001,0.0896840148698884,0.1240706319702602,0.0822490706319702,0.1366171003717472,42300.0,52300.0
Southern Virginia University,VA,Private NonProfit,82.47,71352.0,1056.0,29875.0,44.86,99.03,69.13,False,1205.0,643.0,688.0,550.0,43.7,6280.0,0.0946969696969697,0.0928030303030303,0.1335227272727272,0.09375,29900.0,39100.0
Strayer University-Virginia,VA,Private ForProfit,11.69,87144.0,3801.0,28284.0,12.5,,42.86,True,,,,,66.7,7850.0,1.5880031570639306,0.2896606156274665,3.0968166272033675,0.2312549329123914,38400.0,53500.0
Sweet Briar College,VA,Private NonProfit,80.43,85320.0,356.0,38835.0,31.82,75.94999999999999,78.64,True,1100.0,580.0,630.0,640.0,62.4,7550.0,0.1432584269662921,0.2415730337078651,0.1544943820224719,0.196629213483146,33300.0,43500.0
University of Virginia's College at Wise,VA,Public,100.0,94080.0,1143.0,22795.0,51.8,82.57,70.82000000000001,True,1073.0,570.0,600.0,510.0,59.5,7570.0,0.221347331583552,0.1067366579177602,0.205599300087489,0.1093613298337707,30000.0,43800.0
Virginia Polytechnic Institute and State University,VA,Public,98.33,139848.0,29893.0,27283.0,86.08,65.77,92.91,False,1280.0,690.0,680.0,630.0,81.6,8830.0,0.0262603285050011,0.0947378985046666,0.0286354664971732,0.0860736627304051,50400.0,67100.0
Virginia Commonwealth University,VA,Public,68.06,120000.0,21334.0,31983.0,66.10000000000001,90.6,83.11,True,1163.0,610.0,640.0,590.0,66.4,7790.000000000001,0.0754195181400581,0.0891534639542514,0.0849348457860691,0.10162182431799,37500.0,49700.0
University of Virginia-Main Campus,VA,Public,94.89,179424.0,17076.0,34094.0,94.01,22.58,96.71,True,1426.0,770.0,740.0,720.0,79.7,8850.0,0.0271726399625204,0.0555165144061841,0.0269383930662918,0.0563949402670414,56800.0,79400.0
Virginia Military Institute,VA,Public,100.0,84648.0,1698.0,32420.0,85.39999999999999,59.88,80.31,False,1180.0,620.0,640.0,,77.7,8760.0,0.0347467608951707,0.0918727915194346,0.03886925795053,0.1448763250883392,44300.0,65200.0
Virginia State University,VA,Public,65.36,91572.0,3653.0,23673.0,46.2,96.26,62.44,True,916.0,490.0,510.0,450.0,52.2,6730.000000000001,0.1929920613194634,0.06925814399124,0.275663837941418,0.0933479332055844,29000.0,38400.0
Virginia Union University,VA,Private NonProfit,39.63,66324.0,1140.0,32082.0,35.63,75.35,61.11,True,851.0,460.0,480.0,,42.9,6490.000000000001,0.2114035087719298,0.0631578947368421,0.2912280701754386,0.0859649122807017,23800.0,34200.0
Virginia Wesleyan University,VA,Private NonProfit,69.8,104580.0,1261.0,50408.0,49.75,73.99,64.22,True,1095.0,580.0,610.0,,61.7,7450.0,0.119746233148295,0.1490880253766851,0.1221252973830293,0.1435368754956383,31400.0,44100.0
Washington and Lee University,VA,Private NonProfit,77.25,158160.0,1820.0,73900.0,93.42,24.51,96.54,True,1451.0,760.0,740.0,730.0,82.8,8730.0,0.0087912087912087,0.0846153846153846,0.0219780219780219,0.0653846153846153,58900.0,93300.0
Central Washington University,WA,Public,61.78,92520.0,10264.0,24008.0,58.35,85.99,70.41,True,1045.0,570.0,580.0,500.0,70.3,7890.000000000001,0.1181800467653936,0.1043452844894777,0.1445830085736555,0.1136983632112236,38900.0,50100.0
City University of Seattle,WA,Private NonProfit,9.92,81600.0,855.0,,,,,True,,,,,77.0,7930.0,0.175438596491228,0.0631578947368421,0.1578947368421052,0.0608187134502924,48500.0,53400.0
Cornish College of the Arts,WA,Private NonProfit,37.61,78696.0,481.0,50370.0,51.88,78.88,59.09,True,,,,,44.5,5380.0,0.2557172557172557,0.20997920997921,0.2577962577962578,0.3471933471933472,28000.0,33600.0
Eastern Washington University,WA,Public,76.99000000000001,105372.0,8845.0,20480.0,53.15,78.94,70.91,True,993.0,530.0,560.0,520.0,68.30000000000001,7830.0,0.1526286037309214,0.0771057094403617,0.1815715093273035,0.1027699265121537,37700.0,46700.0
The Evergreen State College,WA,Public,77.17,88452.0,2053.0,24371.0,44.87,98.38,60.63,True,1076.0,563.0,620.0,590.0,48.3,6430.0,0.3580126643935704,0.1125182659522649,0.3940574768631271,0.1378470530930345,28400.0,36900.0
Gonzaga University,WA,Private NonProfit,60.79,119940.0,4836.0,61761.0,87.97,72.89,92.22,True,1272.0,680.0,670.0,,77.9,8570.0,0.0461124896608767,0.1325475599669148,0.0508684863523573,0.1370967741935483,49400.0,63800.0
Heritage University,WA,Private NonProfit,20.96,90480.0,794.0,25478.0,41.32,,84.44,True,,,,,57.99999999999999,6340.0,0.2997481108312342,,0.4017632241813602,0.0340050377833753,31600.0,36800.0
Bastyr University,WA,Private NonProfit,34.25,81012.0,94.0,,,,,True,,,,,57.8,6460.000000000001,0.7340425531914894,,1.0319148936170213,0.202127659574468,35600.0,44500.0
Northwest University,WA,Private NonProfit,26.46,85224.0,821.0,45095.0,57.74,92.77,83.16,True,1110.0,585.0,620.0,540.0,64.7,6810.000000000001,0.1546894031668696,0.1583434835566382,0.2155907429963459,0.1851400730816078,39900.0,46300.0
Pacific Lutheran University,WA,Private NonProfit,69.54,96588.0,2509.0,56830.0,71.25,86.3,79.86999999999999,True,,,,600.0,68.8,8169.999999999999,0.1183738541251494,0.1757672379434037,0.0964527700278995,0.160621761658031,39200.0,53500.0
University of Puget Sound,WA,Private NonProfit,83.09,125520.0,1896.0,68072.0,77.07000000000001,86.85000000000001,76.25999999999999,True,,,,,69.0,8189.999999999999,0.0638185654008438,0.1687763713080168,0.0627637130801687,0.170886075949367,40200.0,59100.0
Saint Martin's University,WA,Private NonProfit,52.24,78192.0,1377.0,52603.0,61.44,94.19,76.12,True,1043.0,560.0,580.0,550.0,70.39999999999999,7960.000000000001,0.1437908496732026,0.0987654320987654,0.1154684095860566,0.1140159767610748,41000.0,51600.0
Seattle Pacific University,WA,Private NonProfit,50.0,102432.0,2694.0,60834.0,65.49000000000001,90.62,76.66,True,1109.0,570.0,590.0,,71.3,7840.000000000001,0.0846325167037861,0.1696362286562732,0.1135857461024498,0.1752041573867854,40900.0,54200.0
Seattle University,WA,Private NonProfit,78.25,116796.0,4230.0,63439.0,72.65,83.23,82.0,True,1249.0,670.0,660.0,630.0,78.10000000000001,8480.0,0.091725768321513,0.1236406619385342,0.0926713947990543,0.1472813238770685,48100.0,63200.0
Walla Walla University,WA,Private NonProfit,100.0,60072.0,1454.0,39354.0,58.52,,77.53999999999999,False,,,,570.0,66.60000000000001,7320.0,0.1169188445667125,0.123796423658872,0.0921595598349381,0.1299862448418156,42400.0,50900.0
Washington State University,WA,Public,78.10000000000001,123384.0,25084.0,26068.0,58.55,79.95,80.56,True,1123.0,600.0,610.0,550.0,74.2,8130.0,0.0870275873066496,0.0820443310476798,0.0991867325785361,0.0907351299633232,44700.0,56600.0
University of Washington-Seattle Campus,WA,Public,81.08999999999999,161292.0,31145.0,26825.0,82.0,55.86,93.09,True,1341.0,753.0,700.0,650.0,77.10000000000001,8380.0,0.1036763525445496,0.0702199389950232,0.1131160699951838,0.0727243538288649,50300.0,69600.0
Western Washington University,WA,Public,69.25,123324.0,14121.0,24465.0,67.54,93.51,79.08,True,1184.0,620.0,650.0,590.0,65.10000000000001,7800.0,0.0803767438566673,0.0946108632533106,0.0800226612846115,0.1007719000070816,37400.0,50600.0
Whitman College,WA,Private NonProfit,90.15,117120.0,1339.0,69532.0,85.75,54.13,72.0,True,1360.0,720.0,710.0,700.0,62.9,7970.0,0.0313666915608663,0.1015683345780433,0.0231516056758775,0.1194921583271097,36300.0,59400.0
Whitworth University,WA,Private NonProfit,95.83,88044.0,2359.0,60359.0,77.03999999999999,91.01,80.88,True,1171.0,630.0,640.0,,64.9,7700.0,0.0750317931326833,0.1428571428571428,0.0856295040271301,0.148791860958033,37200.0,48000.0
Alderson Broaddus University,WV,Private NonProfit,67.95,70968.0,756.0,42676.0,31.790000000000003,52.76,47.6,False,972.0,520.0,530.0,490.0,67.2,7189.999999999999,0.1335978835978836,0.0846560846560846,0.119047619047619,0.0899470899470899,39700.0,47000.0
Appalachian Bible College,WV,Private NonProfit,56.41,34656.0,163.0,26291.0,44.12,48.74,82.14,True,1023.0,530.0,580.0,550.0,45.4,5450.000000000001,0.263803680981595,,0.2515337423312883,,26400.0,33200.0
Bethany College,WV,Private NonProfit,68.17999999999999,71604.0,564.0,45570.0,43.5,91.84,74.6,False,989.0,540.0,550.0,470.0,54.7,7910.000000000001,0.1737588652482269,0.2092198581560283,0.2411347517730496,0.1648936170212765,32600.0,44200.0
Bluefield State College,WV,Public,63.21,76560.0,1231.0,18685.0,31.78,90.03,59.760000000000005,True,992.0,520.0,550.0,,51.1,5480.0,0.29731925264013,0.0438667749796913,0.3411860276198213,0.0593013809910641,29600.0,31900.0
University of Charleston,WV,Private NonProfit,50.86000000000001,80448.0,2075.0,43829.0,46.39,61.48,66.94,False,1079.0,545.0,615.0,,64.8,7700.0,0.0785542168674698,0.0612048192771084,0.0674698795180722,0.0486746987951807,39100.0,46800.0
Concord University,WV,Public,65.63,78348.0,1452.0,16824.0,37.65,91.4,63.93,True,972.0,520.0,550.0,510.0,50.7,6290.0,0.3002754820936639,0.1053719008264462,0.2885674931129476,0.1460055096418732,28900.0,35700.0
Davis & Elkins College,WV,Private NonProfit,55.56,68304.0,702.0,42233.0,47.85,69.05,69.31,True,,,,,51.0,6780.000000000001,0.150997150997151,,0.2079772079772079,0.1296296296296296,30100.0,40200.0
Fairmont State University,WV,Public,93.1,77628.0,3298.0,17639.0,35.24,94.34,69.27,True,1020.0,540.0,570.0,,49.9,6360.0,0.3180715585203153,0.1112795633717404,0.1898120072771376,0.0879320800485142,30500.0,38400.0
Glenville State University,WV,Public,59.6,69504.0,1227.0,22507.0,32.26,,68.31,False,,,,480.0,50.4,5850.0,0.2070089649551752,0.0472697636511817,0.2355338223308883,0.0766096169519152,27900.0,38400.0
Marshall University,WV,Public,76.91,95112.0,7595.0,19586.0,50.33,89.25,77.23,True,1080.0,555.0,590.0,,56.3,6730.000000000001,0.1390388413429888,0.077946017116524,0.1630019749835418,0.0915075707702435,32700.0,41700.0
Shepherd University,WV,Public,62.760000000000005,86160.0,2479.0,17759.0,45.58,97.7,73.1,True,,,,,62.2,7289.999999999999,0.1383622428398548,0.1557079467527228,0.1867688584106494,0.190802743041549,34400.0,43000.0
West Virginia State University,WV,Public,67.78,75288.0,1716.0,19144.0,30.1,88.5,60.22,True,1008.0,530.0,560.0,480.0,47.9,5880.0,0.2721445221445221,0.067016317016317,0.270979020979021,0.0582750582750582,28700.0,33800.0
West Liberty University,WV,Public,57.53,82416.0,1868.0,22361.0,52.99,68.44,73.49,True,1039.0,540.0,580.0,520.0,57.8,6680.0,0.1884368308351177,0.1145610278372591,0.1830835117773019,0.1359743040685224,30600.0,39500.0
West Virginia University Institute of Technology,WV,Public,71.77,91788.0,1168.0,17464.0,27.69,55.120000000000005,59.75,False,1034.0,560.0,570.0,,64.5,7720.0,1.7200342465753424,2.3758561643835616,1.904109589041096,2.389554794520548,39300.0,52700.0
West Virginia Wesleyan College,WV,Private NonProfit,58.41,71592.0,977.0,46187.0,55.17999999999999,65.72,71.78,True,1020.0,540.0,550.0,530.0,59.2,7450.0,0.1084953940634595,0.1535312180143296,0.1299897645854657,0.1412487205731832,34000.0,48800.0
West Virginia University,WV,Public,79.23,129672.0,19669.0,22680.0,61.83,83.89,82.04,True,1152.0,610.0,620.0,,64.5,7720.0,0.1021404240174894,0.1410849560221668,0.1130713305201077,0.141898418831664,39300.0,52700.0
Wheeling University,WV,Private NonProfit,29.21,85272.0,582.0,41651.0,41.67,76.82,100.0,False,1009.0,540.0,550.0,510.0,70.3,7810.000000000001,0.1993127147766323,0.2422680412371134,0.1752577319587628,0.2302405498281786,41800.0,49600.0
Alverno College,WI,Private NonProfit,36.95,70884.0,1015.0,40724.0,43.16,78.23,71.17999999999999,True,,,,615.0,71.7,7050.0,0.3605911330049261,0.2039408866995073,0.3940886699507389,0.1733990147783251,38600.0,40900.0
Bellin College,WI,Private NonProfit,69.77,91740.0,383.0,30000.0,65.22,95.71,82.14,True,1140.0,,,,92.4,9050.0,0.0835509138381201,0.0652741514360313,0.1227154046997389,0.1540469973890339,54700.0,62100.0
Beloit College,WI,Private NonProfit,82.41000000000001,84420.0,924.0,63398.0,77.59,58.34,90.35,True,,,,,58.9,7570.0,0.0573593073593073,0.172077922077922,0.066017316017316,0.1482683982683982,37200.0,47700.0
Cardinal Stritch University,WI,Private NonProfit,28.03,78984.0,782.0,44172.0,53.48,76.9,70.28999999999999,True,1046.0,535.0,565.0,,76.5,8090.000000000001,0.551150895140665,0.3452685421994885,0.6342710997442456,0.3158567774936061,46400.0,55400.0
Carroll University,WI,Private NonProfit,36.23,94068.0,2878.0,45227.0,70.15,71.77,82.47,True,1165.0,623.0,610.0,,74.3,7900.0,0.0802640722724113,0.177901320361362,0.0931202223766504,0.2136900625434329,40200.0,47000.0
Carthage College,WI,Private NonProfit,53.33,100236.0,2620.0,59175.0,62.36000000000001,76.63,79.47,True,1148.0,620.0,610.0,,71.3,8030.000000000001,0.0503816793893129,0.2022900763358778,0.0877862595419847,0.2064885496183206,38900.0,50100.0
Concordia University-Wisconsin,WI,Private NonProfit,100.0,80844.0,2744.0,45936.0,60.940000000000005,70.53,81.15,True,1150.0,,,540.0,72.7,7790.000000000001,0.1362973760932944,0.1683673469387755,0.2153790087463556,0.2037172011661807,40400.0,47300.0
Edgewood College,WI,Private NonProfit,51.32,76344.0,1339.0,44826.0,65.05,91.2,78.39,True,,,,,75.2,7830.0,0.157580283793876,0.2053771471247199,0.1859596713965646,0.1769977595220313,41500.0,47600.0
Lakeland University,WI,Private NonProfit,19.72,81396.0,1594.0,43694.0,46.01,92.47,61.46,True,,,,,71.39999999999999,7650.0,0.1806775407779172,0.1229611041405269,0.2233375156838143,0.1229611041405269,39400.0,45100.0
Lawrence University,WI,Private NonProfit,85.52,97704.0,1419.0,62166.0,78.63,68.92,86.58,True,1323.0,710.0,700.0,,57.9,7850.0,0.0458069062720225,0.1395348837209302,0.0429880197322057,0.1113460183227625,32600.0,48700.0
Maranatha Baptist University,WI,Private NonProfit,54.64,55608.0,589.0,27793.0,55.56,80.5,82.69,True,1192.0,640.0,680.0,,57.7,5790.0,0.1494057724957555,0.098471986417657,0.1595925297113752,0.1188455008488964,32400.0,38700.0
Marian University,WI,Private NonProfit,90.48,69444.0,1284.0,38372.0,48.39,67.67,71.21,True,1028.0,560.0,560.0,,76.4,7690.000000000001,0.1869158878504672,0.1666666666666666,0.1947040498442367,0.1674454828660436,40700.0,46700.0
Marquette University,WI,Private NonProfit,60.46,119604.0,7828.0,59725.0,83.56,82.49,88.25,True,1285.0,680.0,660.0,640.0,86.3,8900.0,0.0373019928461931,0.1430761369443025,0.0365355135411343,0.1489524782830863,54000.0,70700.0
Milwaukee Institute of Art & Design,WI,Private NonProfit,40.14,68016.0,924.0,49204.0,51.39,61.95,70.07,True,,,,,48.7,6260.0,0.0725108225108225,0.1049783549783549,0.1006493506493506,0.1277056277056277,28200.0,37500.0
Milwaukee School of Engineering,WI,Private NonProfit,63.74999999999999,112728.0,2492.0,53885.0,69.53,60.09,80.21000000000001,False,1294.0,700.0,670.0,,89.2,9010.0,0.0850722311396468,0.1741573033707865,0.0762439807383627,0.1400481540930979,58800.0,71100.0
Mount Mary University,WI,Private NonProfit,36.0,78576.0,621.0,44284.0,51.3,53.010000000000005,72.0,True,984.0,540.0,620.0,453.0,68.60000000000001,7570.0,0.392914653784219,0.1948470209339774,0.3123993558776167,0.1513687600644122,37500.0,43000.0
Northland College,WI,Private NonProfit,74.29,100032.0,553.0,50029.0,56.00000000000001,64.3,66.46,True,1138.0,583.0,600.0,585.0,45.3,6660.000000000001,0.1139240506329113,0.1609403254972875,0.1374321880650994,0.1500904159132007,27500.0,35500.0
Ripon College,WI,Private NonProfit,95.45,89628.0,796.0,56059.0,67.30000000000001,74.06,75.57000000000001,True,1095.0,580.0,590.0,,67.9,8290.0,0.0829145728643216,0.1909547738693467,0.1030150753768844,0.1507537688442211,34400.0,51300.0
Saint Norbert College,WI,Private NonProfit,86.79,100992.0,1859.0,51383.0,72.57000000000001,84.25,82.09,True,1211.0,610.0,610.0,,75.0,8490.0,0.057557826788596,0.2044109736417428,0.0564819795589026,0.2135556750941366,39300.0,51300.0
Viterbo University,WI,Private NonProfit,40.96,80892.0,1723.0,40825.0,64.13,79.25,77.39,True,1131.0,570.0,600.0,,71.8,7640.000000000001,0.1433546140452699,0.1358096343586767,0.1479976784677887,0.1596053395240859,41300.0,47400.0
University of Wisconsin-Whitewater,WI,Public,81.33,97056.0,9900.0,18252.0,61.98,79.92,78.55,False,1105.0,,,510.0,71.3,8030.000000000001,0.068080808080808,0.1392929292929293,0.0826262626262626,0.1549494949494949,37500.0,45800.0
University of Wisconsin-Eau Claire,WI,Public,78.19,95892.0,10093.0,20174.0,64.60000000000001,84.36,82.35,True,1170.0,,,,74.9,8410.0,0.0586545130288318,0.1300901614980679,0.0676706628356286,0.1382146041811156,40200.0,50300.0
University of Wisconsin-Green Bay,WI,Public,69.92,82908.0,6657.0,17509.0,56.61000000000001,89.82,74.36,True,1085.0,,,,68.60000000000001,7820.0,0.0757097791798107,0.0977917981072555,0.1022983325822442,0.1042511641880727,36500.0,44500.0
University of Wisconsin-La Crosse,WI,Public,85.5,90804.0,9375.0,17514.0,70.93,75.14999999999999,85.96000000000001,True,1185.0,,,,76.3,8560.0,0.04768,0.1230933333333333,0.0474666666666666,0.1373866666666666,40100.0,52500.0
Wisconsin Lutheran College,WI,Private NonProfit,88.16000000000001,80640.0,983.0,43118.0,64.09,95.62,77.0,True,1172.0,600.0,590.0,,78.9,7670.0,0.0539165818921668,0.103763987792472,0.0813835198372329,0.1566632756866734,37200.0,45300.0
University of Wisconsin-Oshkosh,WI,Public,68.32000000000001,91776.0,9147.0,18125.0,55.510000000000005,78.58000000000001,71.69,True,1105.0,,,,73.8,8070.0,0.0836339783535585,0.1354542472941948,0.102984585109872,0.1588498961408112,37900.0,45600.0
University of Wisconsin-Parkside,WI,Public,68.4,83760.0,3612.0,16320.0,38.65,66.31,72.07000000000001,True,1050.0,,,,57.3,7189.999999999999,0.1769102990033222,0.1337209302325581,0.1605758582502768,0.1176633444075304,32900.0,42600.0
Herzing University-Madison,WI,Private NonProfit,11.0,74388.0,1642.0,29140.0,41.55,91.91,75.0,True,,,,,56.6,7330.0,1.4092570036540804,0.1766138855054811,2.374543239951279,0.2113276492082826,30100.0,41600.0
University of Wisconsin-Stout,WI,Public,72.72999999999999,90096.0,6788.0,19704.0,60.01,90.1,73.21,False,1135.0,,,,75.8,8180.0,0.0938420742486741,0.1670595167943429,0.1066588096641131,0.187389510901591,41000.0,48700.0
University of Wisconsin-Superior,WI,Public,78.29,79788.0,2040.0,18731.0,43.25,86.13,64.62,True,1085.0,,,,63.0,7189.999999999999,0.167156862745098,0.1166666666666666,0.1985294117647058,0.1333333333333333,33200.0,39800.0
University of Wisconsin-Madison,WI,Public,84.7,160356.0,31651.0,26393.0,88.35,57.25,95.2,True,1364.0,770.0,690.0,690.0,80.0,8690.0,0.034058955483239,0.0925721146251303,0.0298568765599823,0.0917506555875011,49600.0,68000.0
University of Wisconsin-Milwaukee,WI,Public,63.55,107676.0,18910.0,21984.0,45.64,78.69,75.17,True,1105.0,,,,70.5,7820.0,0.1130089899524061,0.1585404547858276,0.1273400317292438,0.1384981491274458,38500.0,48200.0
University of Wisconsin-Platteville,WI,Public,81.87,86784.0,6757.0,18670.0,56.18,81.47999999999999,77.45,False,1150.0,,,,76.4,8189.999999999999,0.0778451975728873,0.1203196684919342,0.08628089388782,0.1579103152286517,41300.0,51200.0
University of Wisconsin-River Falls,WI,Public,67.06,94656.0,5238.0,17971.0,58.32000000000001,76.85,77.25,True,1120.0,,,,70.8,8030.000000000001,0.0969835815196639,0.1670484917907598,0.1105383734249713,0.1689576174112256,36700.0,44900.0
University of Wisconsin-Stevens Point,WI,Public,80.14,84936.0,7258.0,18217.0,58.86,86.53999999999999,79.32000000000001,True,1105.0,,,,67.10000000000001,7880.0,0.0992008817856158,0.1485257646734637,0.100165334802976,0.1594103058693855,34500.0,43600.0
University of Wyoming,WY,Public,98.52,118200.0,9140.0,20258.0,59.16,94.23,79.53,True,1185.0,620.0,620.0,,70.39999999999999,7730.0,0.0889496717724288,0.0764770240700218,0.0932166301969365,0.0795404814004376,44200.0,54200.0
University of Guam,GU,Public,57.69,97812.0,3096.0,13661.0,37.57,,75.0,True,,,,,40.8,5759.999999999999,0.169250645994832,0.025516795865633,0.1750645994832041,0.0361757105943152,25700.0,33300.0
American University of Puerto Rico,PR,Private NonProfit,53.03,35808.0,278.0,17887.0,18.84,,75.0,True,,,,,19.4,3740.0,3.622302158273381,,2.1115107913669067,,17700.0,24200.0
American University of Puerto Rico,PR,Private NonProfit,23.21,35856.0,343.0,17792.0,20.22,,69.08999999999999,True,,,,,19.4,3740.0,2.935860058309038,,1.7113702623906706,,17700.0,24200.0
Universidad Adventista de las Antillas,PR,Private NonProfit,47.83,32148.0,944.0,14166.0,47.370000000000005,100.0,78.43,True,,,,,34.2,4170.0,0.2394067796610169,,0.2944915254237288,,22200.0,27300.0
Atlantic University College,PR,Private NonProfit,78.45,38964.0,1489.0,9708.0,37.08,,79.71000000000001,False,,,,,15.3,3440.0,0.2236400268636668,,0.2793821356615178,,16100.0,25600.0
Universidad Central de Bayamon,PR,Private NonProfit,100.0,33360.0,914.0,12314.0,23.86,87.97,74.32,True,,,,,21.3,2650.0,0.5076586433260394,,0.4934354485776805,,18900.0,21600.0
Columbia Central University-Caguas,PR,Private ForProfit,35.480000000000004,30756.0,682.0,10986.0,48.84,,35.709999999999994,True,,,,,31.1,3900.0,1.932551319648094,,2.6730205278592374,,20100.0,25000.0
Albizu University-San Juan,PR,Private NonProfit,20.52,47904.0,652.0,19215.0,,80.0,84.55,True,,,,,55.2,5900.0,0.2914110429447852,,0.2407975460122699,,30200.0,34000.0
Caribbean University-Bayamon,PR,Private NonProfit,21.65,27408.0,636.0,9136.0,25.09,,73.97,False,,,,,22.1,2770.0000000000005,2.389937106918239,,2.507861635220126,,18400.0,21400.0
Caribbean University-Carolina,PR,Private NonProfit,,26004.0,188.0,9432.0,33.33,,57.14,True,,,,,22.1,2770.0000000000005,8.085106382978724,,8.48404255319149,,18400.0,21400.0
Pontifical Catholic University of Puerto Rico-Arecibo,PR,Private NonProfit,57.97,49572.0,404.0,14892.0,44.05,97.99,76.6,True,,,,,18.4,2870.0,4.0049504950495045,0.0767326732673267,3.5544554455445545,0.0519801980198019,17700.0,21400.0
Pontifical Catholic University of Puerto Rico-Ponce,PR,Private NonProfit,73.6,52332.0,4823.0,15895.0,45.45,91.2,77.56,True,,,,,18.4,2870.0,0.3354758449098072,0.0064275347294215,0.2977399958532034,0.0043541364296081,17700.0,21400.0
CEM College-San Juan,PR,Private ForProfit,2.33,24000.0,277.0,14223.0,52.8,,25.0,True,,,,,21.7,2819.9999999999995,4.4765342960288805,,5.981949458483754,,18500.0,22300.0
Colegio Universitario de San Juan,PR,Public,100.0,41868.0,840.0,5663.0,24.55,87.5,57.58,True,,,,,28.4,4550.0,0.3714285714285714,,0.3119047619047619,,22400.0,28100.0
