School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
Bethel College-North Newton,KS,Private NonProfit,72.0,67608.0,482.0,43795.0,43.64,61.31999999999999,70.32000000000001,False,1031.0,565.0,535.0,,71.39999999999999,796000.0000000001,0.12240663900414937,0.11618257261410789,0.12033195020746888,0.15352697095435686,36600.0,45600.0
Central Christian College of Kansas,KS,Private NonProfit,25.0,45096.0,561.0,30742.0,22.99,,64.29,True,,,,,49.0,616000.0,0.08912655971479501,0.0873440285204991,0.29590017825311943,0.11764705882352941,30400.0,34800.0
Emporia State University,KS,Public,88.21,83808.0,3081.0,19526.0,46.31,86.08,77.63,True,,,,,62.4,734000.0000000001,0.09120415449529373,0.13015254787406685,0.14832846478416098,0.10775722168127232,33000.0,40300.0
Fort Hays State University,KS,Public,50.63,86208.0,11916.0,18111.0,45.73,91.35,77.89,True,,,,,66.9,738000.0,0.06117824773413897,0.032225579053373615,0.08962739174219536,0.05127559583752937,36800.0,42700.0
Barclay College,KS,Private NonProfit,48.65,59280.0,166.0,34250.0,41.46,47.98,79.31,True,,,,,34.599999999999994,559000.0000000001,,,0.2289156626506024,0.1144578313253012,29600.0,32500.0
Friends University,KS,Private NonProfit,100.0,79092.0,999.0,39879.0,41.99,57.54,66.67,True,1081.0,580.0,560.0,,71.1,759000.0000000001,0.35435435435435436,0.23423423423423423,0.3303303303303303,0.1941941941941942,42300.0,46900.0
University of Kansas,KS,Public,84.6,124152.0,18438.0,26204.0,63.11,90.93,85.7,True,1227.0,670.0,650.0,,75.1,815999.9999999999,0.0719709296019091,0.12799652890769064,0.07294717431391691,0.10554290053151101,45100.0,59300.0
Newman University,KS,Private NonProfit,97.67,74076.0,977.0,41633.0,47.13,83.08,72.28999999999999,True,,,,540.0,73.2,785000.0,0.20880245649948823,0.12589559877175024,0.2323439099283521,0.15148413510747186,39500.0,47900.0
Kansas State University,KS,Public,89.97,115608.0,16063.0,24626.0,67.52,94.15,87.16000000000001,False,,,,,73.1,809000.0000000001,0.08373280209176368,0.12768474133100916,0.08329701799165785,0.12986366183153833,41400.0,51900.0
Kansas Wesleyan University,KS,Private NonProfit,100.0,70392.0,743.0,44254.0,47.18,61.79,63.83,False,,,,,58.4,737000.0,0.2032301480484522,0.12113055181695828,0.14939434724091522,0.18977119784656796,36000.0,43300.0
Manhattan Christian College,KS,Private NonProfit,59.09,62832.0,164.0,30594.0,37.68,48.95,51.43,False,1085.0,680.0,,480.0,59.6,678000.0000000001,0.21951219512195122,0.2621951219512195,0.24390243902439024,0.21341463414634146,30600.0,38800.0
McPherson College,KS,Private NonProfit,100.0,81900.0,808.0,44154.0,38.0,52.16,65.78,False,,,,,65.5,784000.0000000001,0.10396039603960396,0.09900990099009901,0.13366336633663367,0.13613861386138615,37900.0,43500.0
MidAmerica Nazarene University,KS,Private NonProfit,100.0,78828.0,1099.0,48863.0,48.35,63.75999999999999,60.31999999999999,True,,,,,72.89999999999999,740999.9999999999,0.1364877161055505,0.17834394904458598,0.18926296633303002,0.18198362147406733,45700.0,49600.0
Ottawa University-Ottawa,KS,Private NonProfit,100.0,75900.0,719.0,47369.0,36.69,70.3,59.89,False,1012.0,510.0,480.0,,70.19999999999999,774000.0000000001,0.5048678720445062,0.35465924895688455,0.7858136300417247,0.36300417246175243,41600.0,48100.0
Ottawa University-Kansas City,KS,Private NonProfit,100.0,42720.0,250.0,,,,,True,,,,,70.19999999999999,774000.0000000001,1.452,1.02,2.26,1.044,41600.0,48100.0
Pittsburg State University,KS,Public,67.5,89844.0,4566.0,18657.0,52.64,90.68,73.92999999999999,False,,,,,70.0,765000.0,0.1660096364432764,0.12176960140166447,0.1782742006132282,0.1392904073587385,37900.0,44400.0
University of Saint Mary,KS,Private NonProfit,52.55,76044.0,762.0,42175.0,56.07,59.56,66.44,True,1020.0,530.0,530.0,,75.3,765000.0,0.09711286089238845,0.1062992125984252,0.14173228346456693,0.15354330708661418,41900.0,42500.0
Southwestern College,KS,Private NonProfit,100.0,74052.0,1253.0,46869.0,38.21,56.24,53.13,False,1020.0,540.0,550.0,,70.0,812000.0,0.1596169193934557,0.0965682362330407,0.16999201915403034,0.09976057462090981,41200.0,54000.0
Sterling College,KS,Private NonProfit,56.47,54768.0,569.0,40406.0,46.74,36.88,57.55,False,1061.0,540.0,540.0,,57.6,664000.0000000001,0.19156414762741653,0.14411247803163443,0.1546572934973638,0.1265377855887522,31800.0,40500.0
Tabor College,KS,Private NonProfit,43.02,61404.0,528.0,44240.0,42.14,46.39,49.6,False,1047.0,540.0,560.0,,61.8,742000.0,0.12121212121212122,0.10984848484848485,0.20265151515151514,0.2178030303030303,37700.0,45500.0
Washburn University,KS,Public,64.24,93516.0,4202.0,20011.0,51.2,,69.65,True,,,,,67.4,743000.0,0.21727748691099477,0.09471680152308425,0.26653974297953353,0.11066158971918134,36100.0,43500.0
Wichita State University,KS,Public,98.17,97836.0,10770.0,20418.0,48.43,79.63,70.88,True,1167.0,630.0,620.0,,70.3,738000.0,0.11652739090064995,0.07307335190343547,0.13054781801299908,0.07474466109563603,38900.0,45400.0
Alice Lloyd College,KY,Private NonProfit,80.56,59748.0,569.0,25490.0,35.33,21.15,65.33,False,994.0,500.0,500.0,550.0,50.8,662000.0,0.23022847100175747,0.033391915641476276,0.2038664323374341,0.08963093145869948,28400.0,41600.0
Asbury University,KY,Private NonProfit,48.17,79464.0,1399.0,42462.0,63.580000000000005,75.14999999999999,80.62,True,1203.0,660.0,660.0,,57.4,680000.0,0.08291636883488206,0.1093638313080772,0.09649749821300929,0.11079342387419586,29300.0,40700.0
Bellarmine University,KY,Private NonProfit,42.19,95616.0,2431.0,56319.0,64.31,82.37,83.77,True,1196.0,640.0,640.0,,76.3,833000.0,0.07404360345536816,0.12422871246400659,0.09337721102426985,0.1299876593994241,43100.0,50600.0
Berea College,KY,Private NonProfit,87.77000000000001,98508.0,1432.0,54866.0,67.31,32.96,87.41,True,1189.0,640.0,640.0,605.0,44.1,649000.0000000001,0.2409217877094972,,0.2430167597765363,,27100.0,36300.0
Brescia University,KY,Private NonProfit,42.99,68172.0,803.0,36939.0,35.980000000000004,47.83,70.67,True,1112.0,545.0,540.0,,60.8,782000.0,0.10211706102117062,0.0460772104607721,0.18679950186799502,0.06724782067247821,30800.0,48000.0
Campbellsville University,KY,Private NonProfit,39.4,72180.0,2723.0,38502.0,36.1,77.64,64.45,True,,,,470.0,51.4,671000.0000000001,0.09731913330885053,0.04186558942343004,0.17994858611825193,0.055453543885420495,28700.0,35400.0
Centre College,KY,Private NonProfit,93.2,99564.0,1333.0,56645.0,83.16,72.08,89.3,True,1325.0,680.0,660.0,,67.60000000000001,826000.0,0.03600900225056264,0.08702175543885972,0.024756189047261814,0.08102025506376594,38500.0,53800.0
Clear Creek Baptist Bible College,KY,Private NonProfit,64.71000000000001,54156.0,84.0,19055.0,16.669999999999998,,82.35,False,,,,,54.400000000000006,521000.0,0.6309523809523809,,,,28900.0,31000.0
Galen College of Nursing-Louisville,KY,Private ForProfit,46.57,73344.0,2848.0,,51.790000000000006,,14.81,True,,,,,77.7,733000.0,0.25526685393258425,0.054775280898876406,0.38553370786516855,0.09515449438202248,43200.0,44400.0
University of the Cumberlands,KY,Private NonProfit,26.040000000000003,67812.0,4014.0,23624.0,40.05,81.44,65.72,True,1095.0,570.0,570.0,,55.60000000000001,645000.0,0.05455904334828102,0.033632286995515695,0.05555555555555555,0.035625311410064774,28500.0,38200.0
Eastern Kentucky University,KY,Public,60.0,85752.0,11255.0,23384.0,45.22,97.95,79.47999999999999,True,1116.0,580.0,590.0,545.0,57.49999999999999,690000.0,0.15664149266992447,0.0860950688582852,0.17654375832963126,0.09275877387827632,32700.0,39300.0
Georgetown College,KY,Private NonProfit,55.26,76428.0,1076.0,53196.0,55.720000000000006,72.16,71.34,True,,,,,64.60000000000001,780000.0,0.09944237918215613,0.1579925650557621,0.10408921933085502,0.14405204460966542,32500.0,50500.0
Kentucky Mountain Bible College,KY,Private NonProfit,,12288.0,66.0,15750.0,38.46,39.39,100.0,False,1115.0,570.0,600.0,,,,,,,,,
Kentucky State University,KY,Public,96.35,80832.0,1658.0,16885.0,30.0,83.98,78.5,True,959.0,520.0,530.0,480.0,41.1,580999.9999999999,0.34197828709288297,0.07961399276236429,0.3353437876960193,0.05729794933655006,25600.0,31300.0
Kentucky Wesleyan College,KY,Private NonProfit,49.45,65460.0,840.0,40177.0,37.93,60.19,65.84,True,1083.0,550.0,540.0,,57.1,713999.9999999999,0.21071428571428572,0.1392857142857143,0.15357142857142858,0.10238095238095238,30100.0,41700.0
University of Kentucky,KY,Public,87.56,130872.0,21788.0,30178.0,66.36,96.36,85.92,True,1223.0,640.0,640.0,610.0,73.0,791000.0000000001,0.06723884707178263,0.0792179181200661,0.07132366440242335,0.08311914815494768,43500.0,54000.0
Kentucky Christian University,KY,Private NonProfit,27.84,57300.0,514.0,34496.0,31.41,28.29,59.53000000000001,False,970.0,410.0,450.0,510.0,53.400000000000006,621000.0,0.21595330739299612,0.10116731517509728,0.21595330739299612,0.1575875486381323,29900.0,36500.0
Lindsey Wilson College,KY,Private NonProfit,58.46,70536.0,1905.0,38208.0,39.84,,68.14,True,,,,,45.9,552000.0,0.23202099737532808,0.03254593175853018,0.32388451443569555,0.07664041994750656,25700.0,31300.0
University of Louisville,KY,Public,53.55,97116.0,14309.0,28247.0,60.34,65.12,80.94,True,1198.0,630.0,640.0,590.0,69.3,765000.0,0.0990984694947236,0.07743378293381788,0.10566776154867566,0.08763715144314767,38200.0,48600.0
Midway University,KY,Private NonProfit,26.450000000000003,82728.0,1156.0,41077.0,51.35,73.06,67.35,True,1084.0,590.0,580.0,,60.8,698000.0,0.20847750865051903,0.06747404844290658,0.2690311418685121,0.078719723183391,34600.0,37400.0
Morehead State University,KY,Public,74.88,77460.0,5680.0,22059.0,43.120000000000005,76.7,75.84,True,,,,520.0,52.2,615000.0,0.20475352112676057,0.07764084507042253,0.18732394366197183,0.08133802816901409,30000.0,37000.0
Murray State University,KY,Public,78.73,78420.0,6981.0,21349.0,53.36,77.03,81.08,True,1179.0,610.0,620.0,,59.3,700999.9999999999,0.1273456524853173,0.08365563672826243,0.15212720240653202,0.08551783412118608,33100.0,42300.0
Northern Kentucky University,KY,Public,97.19,93444.0,9604.0,17869.0,46.64,87.03,74.56,True,1144.0,600.0,590.0,560.0,64.2,707000.0,0.13806747188671387,0.10766347355268638,0.1582673885880883,0.12942523948354853,35200.0,41800.0
University of Pikeville,KY,Private NonProfit,62.16,76476.0,1073.0,33068.0,32.190000000000005,,60.55,True,,,,,56.89999999999999,577000.0,0.2031686859273066,0.06150978564771668,0.34575955265610436,0.1015843429636533,32100.0,39000.0
The Southern Baptist Theological Seminary,KY,Private NonProfit,100.0,90720.0,794.0,,32.26,77.25999999999999,82.46,False,1105.0,570.0,610.0,,,,,,,,,
Spalding University,KY,Private NonProfit,65.13,88584.0,842.0,38163.0,57.89,93.43,65.64999999999999,True,1026.0,543.0,560.0,,68.60000000000001,770000.0,0.24821852731591448,0.08432304038004751,0.3028503562945368,0.12114014251781473,38000.0,48300.0
Thomas More University,KY,Private NonProfit,51.48,77388.0,1506.0,42003.0,39.49,91.91,67.60000000000001,True,,,,,75.9,821000.0,0.08167330677290836,0.13213811420982735,0.09362549800796813,0.1394422310756972,46700.0,58900.0
Transylvania University,KY,Private NonProfit,74.78,91536.0,959.0,53097.0,73.95,92.12,79.47999999999999,True,1267.0,630.0,640.0,,68.2,826999.9999999998,0.07716371220020855,0.132429614181439,0.051094890510948905,0.0948905109489051,34400.0,50100.0
Union College,KY,Private NonProfit,100.0,59316.0,927.0,39439.0,27.73,57.330000000000005,61.8,False,1035.0,,,,52.6,644000.0000000001,0.18985976267529667,0.07011866235167206,0.21790722761596548,0.08306364617044229,28800.0,36400.0
Western Kentucky University,KY,Public,72.41,93648.0,13086.0,21084.0,52.31,97.75,76.79,True,1130.0,580.0,600.0,,55.1,671000.0000000001,0.16850068775790922,0.0811554332874828,0.18760507412501912,0.09789087574507106,30800.0,38600.0
Centenary College of Louisiana,LA,Private NonProfit,70.13000000000001,85104.0,552.0,55300.0,55.71,63.690000000000005,76.16000000000001,True,1191.0,590.0,600.0,,57.4,815000.0,0.07608695652173914,0.16847826086956522,0.1322463768115942,0.1431159420289855,32900.0,52500.0
Dillard University,LA,Private NonProfit,67.83,79428.0,1214.0,33421.0,49.54,65.31,69.97,True,1044.0,540.0,570.0,,46.7,653000.0,0.17215815485996705,0.02471169686985173,0.30477759472817134,0.04365733113673806,27600.0,37900.0
Grambling State University,LA,Public,98.47,71916.0,4511.0,24332.0,42.11,93.22,77.08,True,942.0,520.0,480.0,460.0,40.400000000000006,555000.0000000001,0.26668144535579696,0.030813566836621592,0.17557082686765685,0.022833074706273552,26200.0,32800.0
Louisiana State University Health Sciences Center-New Orleans,LA,Public,72.97,100944.0,904.0,,,,,True,,,,,94.1,902000.0,0.1504424778761062,0.11504424778761062,0.17699115044247787,0.09845132743362832,65600.0,99800.0
Louisiana State University-Alexandria,LA,Public,56.44,72144.0,3208.0,14207.0,31.22,63.54,59.93000000000001,True,1042.0,540.0,520.0,490.0,58.2,643000.0,0.1580423940149626,0.0321072319201995,0.13559850374064839,0.030236907730673317,33000.0,36300.0
Louisiana State University and Agricultural & Mechanical College,LA,Public,90.48,121068.0,25203.0,32724.0,69.56,73.38,85.95,True,1229.0,640.0,660.0,,74.0,818000.0,0.05173987223743205,0.05840574534777606,0.055112486608737056,0.07086457961353806,45000.0,60100.0
Louisiana State University-Shreveport,LA,Public,65.13,97092.0,2290.0,19065.0,36.94,82.67999999999999,61.63,True,1133.0,590.0,590.0,,62.9,682000.0,0.23231441048034934,0.046724890829694325,0.21484716157205241,0.06768558951965066,36000.0,41000.0
Louisiana College,LA,Private NonProfit,63.96,68952.0,868.0,27669.0,33.62,71.16,61.18,False,1082.0,520.0,600.0,470.0,62.4,770000.0,0.19009216589861752,0.10483870967741936,0.2557603686635945,0.12211981566820276,35400.0,48300.0
Louisiana Tech University,LA,Public,76.44,94896.0,7923.0,21927.0,61.42,63.57000000000001,80.78,False,1216.0,630.0,640.0,,66.8,759000.0000000001,0.09302032058563675,0.05528209011737978,0.08999116496276663,0.06399091253313138,38800.0,49200.0
Loyola University New Orleans,LA,Private NonProfit,60.36,101556.0,3144.0,54417.0,58.88,72.39,82.85,True,1160.0,600.0,640.0,,65.0,796000.0000000001,0.062340966921119595,0.0645674300254453,0.08842239185750636,0.08810432569974555,36000.0,52300.0
McNeese State University,LA,Public,100.0,82908.0,5825.0,19489.0,43.5,63.3,71.63000000000001,True,1136.0,620.0,620.0,,62.3,700000.0,0.16051502145922747,0.05871244635193133,0.168068669527897,0.06918454935622317,36600.0,45000.0
University of New Orleans,LA,Public,70.50999999999999,98448.0,5985.0,20864.0,41.49,82.91,69.87,True,1088.0,610.0,660.0,,62.4,707000.0,0.1827903091060986,0.044945697577276525,0.1742690058479532,0.06299081035923142,35200.0,43500.0
New Orleans Baptist Theological Seminary,LA,Private NonProfit,100.0,76860.0,839.0,,9.09,,61.11,False,,,,,,,,,,,,
Nicholls State University,LA,Public,100.0,77244.0,5664.0,21275.0,45.48,93.29,75.49,True,1104.0,590.0,580.0,510.0,63.8,691999.9999999999,0.1137005649717514,0.05261299435028249,0.1352401129943503,0.06956214689265537,37200.0,43800.0
University of Louisiana at Monroe,LA,Public,70.61,88536.0,5676.0,20851.0,56.8,77.98,74.18,True,1118.0,590.0,580.0,550.0,61.1,690000.0,0.19714587737843553,0.06324876673713883,0.15451021846370683,0.057787174066243834,38100.0,46300.0
Northwestern State University of Louisiana,LA,Public,59.47,77820.0,8181.0,22940.0,47.49,94.85,75.59,True,1050.0,560.0,570.0,,60.6,644000.0000000001,0.13739151692947071,0.04192641486370859,0.13751375137513752,0.050605060506050605,35700.0,39600.0
University of Holy Cross,LA,Private NonProfit,46.88,92100.0,549.0,23715.0,37.5,52.73,67.21000000000001,True,,,,,75.3,754000.0000000001,0.3005464480874317,0.0947176684881603,0.29508196721311475,0.10564663023679417,38700.0,40700.0
Franciscan Missionaries of Our Lady University,LA,Private NonProfit,100.0,89988.0,944.0,26751.0,38.2,46.650000000000006,79.66,True,1120.0,,,,79.5,802000.0,0.3919491525423729,0.1673728813559322,0.3781779661016949,0.1483050847457627,46400.0,49400.0
Saint Joseph Seminary College,LA,Private NonProfit,73.33,43320.0,107.0,38070.0,62.5,,84.61999999999999,False,,,,,,,,,,,,
Southeastern Louisiana University,LA,Public,82.12,82752.0,11084.0,21073.0,40.13,97.37,72.1,True,1105.0,,,,61.7,696999.9999999999,0.14814146517502708,0.06928906531937928,0.14471309996391193,0.07984482136412847,34600.0,42800.0
Southern University and A & M College,LA,Public,93.31,84504.0,5350.0,23592.0,28.22,43.45,60.08,True,975.0,510.0,533.0,500.0,51.4,664000.0000000001,0.24355140186915888,0.03233644859813084,0.19289719626168225,0.03177570093457944,30800.0,39600.0
Southern University at New Orleans,LA,Public,65.49000000000001,74028.0,1439.0,16762.0,18.84,72.0,41.63,True,925.0,,,460.0,45.1,562000.0,0.477414871438499,,0.3412091730368311,0.01667824878387769,26800.0,32100.0
University of Louisiana at Lafayette,LA,Public,79.36999999999999,98568.0,12972.0,22948.0,51.17,67.28,79.43,True,1148.0,590.0,620.0,,64.4,725999.9999999999,0.11810052420598212,0.05635214307739747,0.13236201048411964,0.06567992599444958,37200.0,46400.0
Tulane University of Louisiana,LA,Private NonProfit,66.89,145020.0,8537.0,75628.0,85.77,11.11,91.98,True,1427.0,770.0,730.0,720.0,74.7,826000.0,0.04228651751200656,0.041700831673890125,0.05845144664402015,0.057865760805903714,48400.0,86300.0
Xavier University of Louisiana,LA,Private NonProfit,84.48,111264.0,2502.0,36391.0,49.74,80.62,77.03999999999999,True,1112.0,580.0,570.0,540.0,58.2,808000.0000000001,0.17785771382893686,0.05675459632294165,0.18025579536370903,0.05995203836930456,46700.0,64500.0
College of the Atlantic,ME,Private NonProfit,100.0,101436.0,364.0,54899.0,65.82000000000001,75.8,88.57000000000001,True,,,,,36.8,486000.0,,,,,20500.0,27800.0
Bates College,ME,Private NonProfit,89.59,133584.0,1876.0,73538.0,92.46,14.099999999999998,89.75999999999999,True,,,,,75.0,854000.0,0.009594882729211088,0.022388059701492536,0.00906183368869936,0.01652452025586354,46000.0,74300.0
Bowdoin College,ME,Private NonProfit,89.96,149340.0,1776.0,73800.0,94.99,9.16,85.94000000000001,True,,,,,79.7,842000.0,0.016891891891891893,0.02759009009009009,0.02027027027027027,0.02702702702702703,57100.0,83300.0
Colby College,ME,Private NonProfit,95.25,138948.0,2155.0,73600.0,90.42,10.27,90.64,True,1456.0,780.0,740.0,730.0,77.60000000000001,873000.0,0.009280742459396751,0.024129930394431554,0.007424593967517401,0.019953596287703015,50200.0,71000.0
University of Maine at Augusta,ME,Public,40.26,88068.0,3077.0,16948.0,18.82,,61.62,True,,,,,44.0,559000.0000000001,0.04484887877803055,0.007474813129671758,0.049723756906077346,0.007149821254468639,26000.0,30600.0
University of Maine at Farmington,ME,Public,70.24000000000001,88020.0,1509.0,22802.0,60.0,94.61,71.8,True,,,,,54.2,708999.9999999999,0.02054340622929092,,0.028495692511597084,0.025182239893969515,27700.0,37500.0
University of Maine at Fort Kent,ME,Public,39.74,80244.0,862.0,18521.0,39.06,99.83,67.74,True,,,,480.0,63.6,642000.0,,,0.022041763341067284,,36000.0,37700.0
University of Maine at Machias,ME,Public,53.190000000000005,87072.0,390.0,18704.0,28.18,,58.24,True,,,,,40.400000000000006,525000.0,,,,,25400.0,29400.0
University of Maine,ME,Public,70.32000000000001,123072.0,8870.0,24581.0,56.46,92.21,77.99000000000001,False,,,,578.0,67.9,794000.0000000001,0.017361894024802704,0.016347237880496055,0.016234498308906425,0.020405862457722662,37400.0,48300.0
Maine Maritime Academy,ME,Public,77.06,149316.0,925.0,28208.0,74.25,52.14,77.31,False,1085.0,580.0,580.0,530.0,83.2,899000.0,0.017297297297297298,0.024864864864864864,,0.04,82000.0,107200.0
