School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Monthly Salary,Student Enrollment Size,RetentionRate_4yr,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry),Female_Majority,MeanEarningsGenderDiff10
American University of Puerto Rico,PR,Private NonProfit,23.21,2988.0,343.0,69.08999999999999,17792.0,20.22,,,,,,17700.0,24200.0,True,7800.0
Universidad Adventista de las Antillas,PR,Private NonProfit,47.83,2679.0,944.0,78.43,14166.0,47.370000000000005,100.0,,,,,22200.0,27300.0,True,9100.0
Atlantic University College,PR,Private NonProfit,78.45,3247.0,1489.0,79.71000000000001,9708.0,37.08,,,,,,16100.0,25600.0,False,6400.0
Universidad Central de Bayamon,PR,Private NonProfit,100.0,2780.0,914.0,74.32,12314.0,23.86,87.97,,,,,18900.0,21600.0,True,4100.0
Columbia Central University-Caguas,PR,Private ForProfit,35.480000000000004,2563.0,682.0,35.709999999999994,10986.0,48.84,,,,,,20100.0,25000.0,True,5600.0
Albizu University-San Juan,PR,Private NonProfit,20.52,3992.0,652.0,84.55,19215.0,,80.0,,,,,30200.0,34000.0,True,12400.0
Caribbean University-Bayamon,PR,Private NonProfit,21.65,2284.0,636.0,73.97,9136.0,25.09,,,,,,18400.0,21400.0,False,7600.0
Caribbean University-Carolina,PR,Private NonProfit,,2167.0,188.0,57.14,9432.0,33.33,,,,,,18400.0,21400.0,True,7600.0
Pontifical Catholic University of Puerto Rico-Arecibo,PR,Private NonProfit,57.97,4131.0,404.0,76.6,14892.0,44.05,97.99,,,,,17700.0,21400.0,True,3900.0
Pontifical Catholic University of Puerto Rico-Ponce,PR,Private NonProfit,73.6,4361.0,4823.0,77.56,15895.0,45.45,91.2,,,,,17700.0,21400.0,True,3900.0
CEM College-San Juan,PR,Private ForProfit,2.33,2000.0,277.0,25.0,14223.0,52.8,,,,,,18500.0,22300.0,True,11500.0
Universidad Teologica del Caribe,PR,Private NonProfit,31.03,897.0,338.0,45.83,12003.0,0.0,,,,,,,22200.0,False,
Colegio Universitario de San Juan,PR,Public,100.0,3489.0,840.0,57.58,5663.0,24.55,87.5,,,,,22400.0,28100.0,True,4100.0
Universidad Ana G. Mendez-Cupey Campus,PR,Private NonProfit,100.0,3327.0,7003.0,72.89999999999999,13286.0,34.17,,,,,,19700.0,22700.0,True,7100.0
Conservatory of Music of Puerto Rico,PR,Public,55.42,3499.0,351.0,71.43,10334.0,60.0,80.0,,,,,19000.0,22100.0,False,
Escuela de Artes Plasticas y Diseno de Puerto Rico,PR,Public,35.0,2408.0,405.0,77.36,7676.0,15.38,88.64,,,,,13300.0,20600.0,True,3500.0
Inter American University of Puerto Rico-San German,PR,Private NonProfit,100.0,5992.0,3090.0,79.51,14069.0,43.61,44.58,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Aguadilla,PR,Private NonProfit,100.0,5193.0,3271.0,68.01,13424.0,32.41,42.71,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Arecibo,PR,Private NonProfit,100.0,5656.0,2955.0,72.5,13419.0,32.84,38.99,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Barranquitas,PR,Private NonProfit,100.0,5038.0,1170.0,72.81,13560.0,40.11,40.83,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Metro,PR,Private NonProfit,100.0,5872.0,4374.0,64.12,16965.0,35.27,61.63,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Ponce,PR,Private NonProfit,100.0,5561.0,3359.0,70.09,13488.0,40.26,35.42,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Fajardo,PR,Private NonProfit,100.0,5271.0,1488.0,74.02,13992.0,28.4,49.49,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Guayama,PR,Private NonProfit,100.0,4890.0,1521.0,74.49,13925.0,32.800000000000004,42.04,,,,,19300.0,23500.0,True,6400.0
Inter American University of Puerto Rico-Bayamon,PR,Private NonProfit,100.0,5610.0,4016.0,70.75,13670.0,32.28,48.04,,,,,19300.0,23500.0,False,6400.0
University of Puerto Rico-Aguadilla,PR,Public,69.17999999999999,6861.0,2403.0,77.16,11704.0,50.68,88.23,999.0,547.0,560.0,,,,True,
University of Puerto Rico-Arecibo,PR,Public,64.73,5835.0,3378.0,80.25,16016.0,49.56,61.02,,,,,,,True,
University of Puerto Rico-Bayamon,PR,Public,76.68,5613.0,3592.0,78.86999999999999,9732.0,28.82,91.07,,,,,,,True,
University of Puerto Rico-Carolina,PR,Public,61.96,6419.0,2488.0,82.13000000000001,14816.0,45.95,42.9,981.0,529.0,559.0,,,,True,
University of Puerto Rico-Cayey,PR,Public,91.67,6794.0,2951.0,83.6,12618.0,51.84,89.36,1060.0,574.0,585.0,,,,True,
University of Puerto Rico-Humacao,PR,Public,72.2,5894.0,3049.0,85.67,14817.0,52.12,53.2,,,,,,,True,
University of Puerto Rico-Mayaguez,PR,Public,92.69,8592.0,11776.0,91.62,16727.0,45.7,67.4,,,,,38700.0,,False,
University of Puerto Rico-Medical Sciences,PR,Public,70.1,7216.0,357.0,,,,,,,,,,,True,
University of Puerto Rico at Ponce,PR,Public,52.66,5705.0,2380.0,79.64,13272.0,47.66,50.29,,,,,,,True,
University of Puerto Rico-Rio Piedras,PR,Public,71.89999999999999,6216.0,10784.0,84.06,14035.0,53.22,48.65,,,,,23600.0,,True,
Universidad Ana G. Mendez-Carolina Campus,PR,Private NonProfit,100.0,3440.0,6574.0,72.66,13136.0,37.830000000000005,,,,,,19300.0,22700.0,True,7100.0
Universidad del Sagrado Corazon,PR,Private NonProfit,22.95,3966.0,4067.0,76.83,19185.0,43.19,43.31,,,,,23000.0,23400.0,True,1800.0
Universidad Politecnica de Puerto Rico,PR,Private NonProfit,64.1,3960.0,3686.0,76.71,20820.0,24.09,,,,,,26600.0,36300.0,False,5200.0
Pontifical Catholic University of Puerto Rico-Mayaguez,PR,Private NonProfit,63.41,3952.0,894.0,71.81,14135.0,31.06,96.56,,,,,17700.0,21400.0,True,3900.0
Universidad Ana G. Mendez-Gurabo Campus,PR,Private NonProfit,100.0,3982.0,10896.0,76.27000000000001,13136.0,32.73,,,,,,20000.0,24000.0,True,8000.0
University of the Virgin Islands,VI,Public,100.0,7079.0,1523.0,63.04,16381.0,30.14,99.69,914.0,490.0,530.0,450.0,27000.0,35500.0,True,2600.0
Stanford University,CA,Private NonProfit,99.06,20971.0,6366.0,85.75,74570.0,95.23,5.19,1491.0,800.0,770.0,780.0,92800.0,141300.0,True,55700.0
Purdue University-Main Campus,IN,Public,96.47,12677.0,35517.0,93.17,22645.0,82.80999999999999,67.15,1315.0,740.0,680.0,630.0,49000.0,62200.0,False,15400.0
Parker University,TX,Private NonProfit,50.68,5959.0,462.0,75.0,31420.0,76.14,,,,,,40000.0,62600.0,True,
St. John's College,NM,Private NonProfit,67.27,9021.0,268.0,63.51,50980.0,73.44000000000001,68.91000000000001,,,,,26400.0,41400.0,False,10100.0
Bais Medrash Elyon,NY,Private NonProfit,,2249.0,25.0,21.43,15400.0,,36.36,,,,,,,False,
Antioch University-Los Angeles,CA,Private NonProfit,,6350.0,148.0,,,,,,,,,38800.0,41800.0,True,2100.0
Antioch University-Santa Barbara,CA,Private NonProfit,,6515.0,66.0,,,,,,,,,38800.0,41800.0,True,2100.0
Antioch University,OH,Private NonProfit,,,0.0,,,,,,,,,38800.0,41800.0,False,2100.0
Mid-America Christian University,OK,Private NonProfit,100.0,4396.0,1396.0,58.42,28755.0,43.31,,,,,,40300.0,44700.0,True,17500.0
Yeshiva Gedolah of Greater Detroit,MI,Private NonProfit,,4342.0,50.0,100.0,15067.0,31.58,92.86,,,,,,,False,
South University-Columbia,SC,Private ForProfit,23.58,7002.0,518.0,85.71,28397.0,6.25,,,,,,32500.0,40200.0,True,8400.0
Platt College-Aurora,CO,Private ForProfit,31.91,6133.0,227.0,100.0,44393.0,0.0,45.45,,,,,50400.0,31900.0,True,
University of Massachusetts Global,CA,Private NonProfit,10.64,9353.0,5879.0,,32504.0,8.33,94.98,,,,,48300.0,,True,
New College of Florida,FL,Public,88.03,8522.0,646.0,80.27,20563.0,63.83,69.97,1277.0,670.0,705.0,670.0,26000.0,,True,
Montana Bible College,MT,Private NonProfit,,,0.0,,,42.86,78.57,,,,680.0,,,False,
Yeshivah Gedolah Rabbinical College,FL,Private NonProfit,,5162.0,47.0,41.67,17200.0,10.53,,,,,,,,False,
Caribbean University-Ponce,PR,Private NonProfit,30.36,2294.0,392.0,82.76,9341.0,43.4,,,,,,18400.0,21400.0,False,7600.0
Caribbean University-Vega Baja,PR,Private NonProfit,,2125.0,130.0,66.67,9271.0,41.98,,,,,,18400.0,21400.0,True,7600.0
University of Advancing Technology,AZ,Private ForProfit,45.9,5381.0,789.0,58.51,27651.0,40.19,80.69,,,,,40500.0,57700.0,False,
California State University-San Marcos,CA,Public,48.1,10012.0,15016.0,83.58,22531.0,56.98,79.42,1039.0,560.0,570.0,,40500.0,51100.0,True,13100.0
Hodges University,FL,Private NonProfit,15.909999999999998,6278.0,593.0,50.0,25637.0,28.04,,,,,,31600.0,43600.0,True,12800.0
Nossi College of Art,TN,Private ForProfit,7.32,7778.0,289.0,87.03999999999999,26226.0,71.15,48.8,,,,,24400.0,29700.0,True,10200.0
Yeshiva Gedolah Imrei Yosef D'spinka,NY,Private NonProfit,,5526.0,187.0,60.0,14564.0,44.440000000000005,,,,,,24100.0,31800.0,False,
CEM College-Humacao,PR,Private ForProfit,8.33,2700.0,177.0,36.36,13965.0,59.7,,,,,,18500.0,22300.0,True,11500.0
Northwest College of Art & Design,WA,Private ForProfit,,,101.0,73.91,26056.0,40.0,84.27,,,,,32400.0,32200.0,True,
University of Washington-Bothell Campus,WA,Public,66.46,11354.0,5618.0,88.66000000000001,23189.0,62.88,87.92999999999999,1158.0,650.0,620.0,550.0,50300.0,69600.0,False,18300.0
University of Washington-Tacoma Campus,WA,Public,78.29,10504.0,4552.0,80.07,21705.0,60.34,86.05000000000001,1068.0,580.0,600.0,520.0,50300.0,69600.0,True,18300.0
Provo College,UT,Private ForProfit,27.27,6432.0,579.0,78.79,23253.0,52.81,,,,,,28700.0,26800.0,True,15800.0
Beacon College,FL,Private NonProfit,82.61,5450.0,426.0,88.78,59926.0,61.53999999999999,44.61,,,,,,,False,
University of the Potomac-Washington DC Campus,DC,Private ForProfit,100.0,2083.0,68.0,80.0,24964.0,42.86,,,,,,33900.0,54600.0,False,10800.0
Rabbi Jacob Joseph School,NJ,Private NonProfit,,3813.0,73.0,60.870000000000005,19250.0,0.0,76.92,,,,,,,False,
Everglades University,FL,Private NonProfit,17.39,3915.0,1877.0,63.43,35979.0,58.1,75.19,,,,,42700.0,49600.0,False,29700.0
College of Biblical Studies-Houston,TX,Private NonProfit,43.48,5087.0,431.0,100.0,19247.0,40.0,,,,,,35500.0,42800.0,False,11200.0
Soka University of America,CA,Private NonProfit,69.77,12411.0,392.0,91.67,50968.0,87.0,51.99,1307.0,760.0,650.0,640.0,32200.0,,True,
World Mission University,CA,Private NonProfit,,4373.0,178.0,76.0,22025.0,40.0,,,,,,,,True,
Schiller International University,FL,Private ForProfit,,,21.0,100.0,,52.17,,,,,,,,False,
Yeshivas Novominsk,NY,Private NonProfit,100.0,5343.0,165.0,87.5,17881.0,0.0,86.67,,,,,,,False,
Rabbinical College of Ohr Shimon Yisroel,NY,Private NonProfit,,2094.0,211.0,43.75,29881.0,44.0,,,,,,15800.0,20000.0,False,
California State University-Monterey Bay,CA,Public,47.53,10011.0,6456.0,81.27,23389.0,60.46,85.61999999999999,1058.0,570.0,590.0,,35100.0,47000.0,True,6600.0
Capella University,MN,Private ForProfit,13.29,7179.0,11773.0,45.45,21167.0,0.0,,,,,,51500.0,72600.0,True,26200.0
Trine University-Regional/Non-Traditional Campuses,IN,Private NonProfit,50.0,8084.0,255.0,,,33.33,38.89,,,,,40000.0,49600.0,True,21900.0
The University of Texas MD Anderson Cancer Center,TX,Public,100.0,11542.0,328.0,,,,,,,,,64500.0,90100.0,True,
Messenger College,TX,Private NonProfit,,2708.0,33.0,0.0,22425.0,19.05,33.33,,,,,,23900.0,True,
University of Phoenix-Hawaii,HI,Private ForProfit,,,107.0,0.0,18992.0,19.23,,,,,,34200.0,54900.0,False,19800.0
Yeshiva D'monsey Rabbinical College,NY,Private NonProfit,,3117.0,71.0,50.0,15018.0,100.0,49.06,,,,,,,False,
Embry-Riddle Aeronautical University-Worldwide,FL,Private NonProfit,28.360000000000003,7287.0,10070.0,57.89,24124.0,23.47,62.72,,,,,51400.0,70300.0,False,8300.0
Ottawa University-Milwaukee,WI,Private NonProfit,,5849.0,104.0,,,,,,,,,41600.0,48100.0,True,11800.0
Strayer University-Maryland,MD,Private ForProfit,11.63,7595.0,2335.0,75.0,28284.0,0.0,,,,,,38400.0,53500.0,True,18500.0
San Juan Bautista School of Medicine,PR,Private NonProfit,,,62.0,80.0,11865.0,66.67,82.76,,,,,,,True,
Texas Health and Science University,TX,Private ForProfit,64.29,4453.0,27.0,,,,,,,,,,,True,
Yeshiva of the Telshe Alumni,NY,Private NonProfit,,6181.0,75.0,50.0,,0.0,,,,,,,,False,
American University of Health Sciences,CA,Private ForProfit,71.74000000000001,9925.0,323.0,,35965.0,37.5,,,,,,54900.0,37800.0,True,
Western Governors University,UT,Private NonProfit,76.84,5553.0,104919.0,75.0,13790.0,46.92,,,,,,48100.0,48100.0,True,25200.0
California Aeronautical University,CA,Private ForProfit,61.36000000000001,4474.0,269.0,77.55,42622.0,30.0,,,,,,24900.0,33400.0,False,10200.0
Florida Gulf Coast University,FL,Public,68.84,8590.0,13530.0,80.65,18151.0,52.74,77.49000000000001,1142.0,590.0,620.0,560.0,36500.0,45800.0,True,9700.0
Yeshiva College of the Nations Capital,MD,Private NonProfit,,7449.0,31.0,,,33.33,,,,,,,,False,
Louisiana State University Health Sciences Center-Shreveport,LA,Public,93.33,7066.0,29.0,,,,,,,,,76600.0,121000.0,True,54400.0
International Baptist College and Seminary,AZ,Private NonProfit,58.330000000000005,3047.0,48.0,75.0,24449.0,64.29,,,,,,,,True,
University of Connecticut-Waterbury Campus,CT,Public,70.83,15777.0,835.0,78.21000000000001,18464.0,65.07,96.63,1062.0,580.0,590.0,540.0,49800.0,66000.0,True,14400.0
University of Connecticut-Avery Point,CT,Public,70.83,15777.0,545.0,80.51,19030.0,63.53,94.27,1128.0,600.0,615.0,550.0,49800.0,66000.0,True,14400.0
University of Connecticut-Stamford,CT,Public,70.83,15777.0,2255.0,81.76,25497.0,64.55,91.4,1073.0,580.0,590.0,550.0,49800.0,66000.0,True,14400.0
University of Management and Technology,VA,Private ForProfit,100.0,2201.0,192.0,100.0,,33.33,,,,,,,,False,
Linfield University-School of Nursing,OR,Private NonProfit,95.83,7915.0,340.0,,,,,,,,,52100.0,60300.0,True,5500.0
Linfield University-Online and Continuing Education,OR,Private NonProfit,100.0,9963.0,163.0,,,,,,,,,52100.0,60300.0,True,5500.0
Stratford University,VA,Private ForProfit,,6858.0,1682.0,78.13,27285.0,72.97,,,,,,40700.0,39900.0,True,5800.0
American InterContinental University-Atlanta,GA,Private ForProfit,,6086.0,1311.0,37.14,21048.0,33.33,,,,,,33200.0,45200.0,True,18800.0
Atlantic Institute of Oriental Medicine,FL,Private NonProfit,100.0,5252.0,69.0,,,,,,,,,,,True,
The King's University,TX,Private NonProfit,21.43,8188.0,319.0,61.11,22284.0,45.16,94.29,1098.0,580.0,615.0,,,47100.0,True,
Pacific Islands University,GU,Private NonProfit,,2875.0,273.0,100.0,12203.0,37.5,97.32,,,,,,,True,
New Saint Andrews College,ID,Private NonProfit,,,143.0,70.83,,69.23,86.15,1253.0,680.0,710.0,660.0,,,True,
National American University-Ellsworth AFB Extension,SD,Private ForProfit,,,58.0,,14796.0,0.0,,,,,,31200.0,39500.0,False,15100.0
Pillar College,NJ,Private NonProfit,18.87,6456.0,281.0,50.0,35425.0,25.0,,,,,,42800.0,,True,
Oregon State University-Cascades Campus,OR,Public,75.0,11819.0,1045.0,73.33,25945.0,,76.69,1132.0,600.0,630.0,560.0,42700.0,56700.0,True,16000.0
Yeshiva Shaarei Torah of Rockland,NY,Private NonProfit,77.78,5161.0,88.0,50.0,21700.0,,66.67,,,,,,,False,
Universidad Pentecostal Mizpa,PR,Private NonProfit,0.0,,122.0,55.56,10654.0,30.77,,,,,,21900.0,22800.0,False,
Nevada State College,NV,Public,100.0,7714.0,4287.0,78.66,20132.0,23.04,89.92999999999999,,,,,45300.0,,True,
California State University-Channel Islands,CA,Public,52.470000000000006,10278.0,6938.0,83.14,25150.0,55.44,79.43,,,,,38100.0,51900.0,True,15700.0
Franklin W Olin College of Engineering,MA,Private NonProfit,79.36999999999999,12021.0,290.0,81.17999999999999,74286.0,93.67,16.439999999999998,1521.0,800.0,770.0,770.0,,,True,
Grantham University,KS,Private ForProfit,7.75,5048.0,5292.0,52.86,14657.0,21.81,,,,,,,,False,
University of the Potomac-VA Campus,VA,Private ForProfit,,,48.0,83.33,,100.0,,,,,,33900.0,54600.0,False,10800.0
Birthingway College of Midwifery,OR,Private NonProfit,,,2.0,,,,,,,,,,,True,
Faith International University,WA,Private NonProfit,40.74,3325.0,139.0,,20830.0,33.33,,,,,,,,False,
Family of Faith Christian University,OK,Private NonProfit,,1615.0,23.0,,,0.0,31.25,,,,,,,True,
West Coast University-Los Angeles,CA,Private ForProfit,20.27,8827.0,2413.0,75.0,49665.0,38.46,,,,,,71900.0,67700.0,True,
Williamson Christian College,TN,Private NonProfit,,742.0,47.0,80.0,20720.0,0.0,,,,,,,,True,
DigiPen Institute of Technology,WA,Private ForProfit,54.2,8526.0,1054.0,80.0,47197.0,52.6,38.24,1257.0,680.0,660.0,610.0,60900.0,82400.0,False,
Dewey University-Hato Rey,PR,Private NonProfit,100.0,1851.0,363.0,61.11,11278.0,78.53,,,,,,18500.0,21700.0,True,7700.0
Strayer University-Tennessee,TN,Private ForProfit,11.68,6886.0,3670.0,50.0,28284.0,,,,,,,38400.0,53500.0,True,18500.0
Strayer University-Pennsylvania,PA,Private ForProfit,11.76,6886.0,1971.0,40.0,28284.0,0.0,,,,,,38400.0,53500.0,True,18500.0
Brookline College-Albuquerque,NM,Private ForProfit,100.0,6835.0,608.0,86.0,,55.83,,,,,,21400.0,23700.0,True,7400.0
Northcentral University,CA,Private NonProfit,26.02,6392.0,176.0,,,,,,,,,,,True,
Baptist University of the Americas,TX,Private NonProfit,16.13,4828.0,116.0,22.22,15092.0,26.32,,,,,,25200.0,,True,
Beis Medrash Heichal Dovid,NY,Private NonProfit,,11196.0,166.0,94.23,18000.0,75.0,66.67,,,,,,,False,
Charlotte Christian College and Theological Seminary,NC,Private NonProfit,,3041.0,87.0,,,,,,,,,,,True,
American InterContinental University,AZ,Private ForProfit,,6079.0,12637.0,28.06,19021.0,17.150000000000002,,,,,,33200.0,45200.0,True,18800.0
American InterContinental University-Houston,TX,Private ForProfit,,7194.0,190.0,50.0,21745.0,52.0,,,,,,33200.0,45200.0,True,18800.0
University of California-Merced,CA,Public,93.36,11850.0,8276.0,86.33999999999999,35005.0,68.69,84.8,1066.0,570.0,570.0,540.0,42500.0,,True,
Central Methodist University-College of Graduate and Extended Studies,MO,Private NonProfit,100.0,5851.0,1659.0,66.67,18200.0,,100.0,,,,,35000.0,39500.0,True,10700.0
Neumont College of Computer Science,UT,Private ForProfit,46.150000000000006,9900.0,529.0,75.96000000000001,37059.0,67.23,90.69,,,,,66400.0,75100.0,False,41500.0
Johnson & Wales University-Charlotte,NC,Private NonProfit,100.0,9405.0,1391.0,65.45,50200.0,56.56,82.27,,,,,33400.0,42200.0,True,7500.0
Roseman University of Health Sciences,NV,Private NonProfit,57.3,10885.0,555.0,,,,,,,,,76100.0,,True,
Ave Maria University,FL,Private NonProfit,87.5,7746.0,1048.0,71.28999999999999,37423.0,52.63,91.79,1164.0,610.0,630.0,600.0,30900.0,33700.0,True,
Ecclesia College,AR,Private NonProfit,29.55,1147.0,189.0,44.440000000000005,28103.0,25.0,76.39,,,,530.0,,,False,
Los Angeles College of Music,CA,Private ForProfit,8.74,4437.0,249.0,60.34,44437.0,54.17,77.05,,,,,,,False,
Uta Mesivta of Kiryas Joel,NY,Private NonProfit,100.0,2991.0,2268.0,96.65,20447.0,78.67,,,,,,23600.0,32600.0,False,
Harrisburg University of Science and Technology,PA,Private NonProfit,44.86,7995.0,726.0,69.67999999999999,33717.0,24.75,,,,,,30700.0,,False,
United States University,CA,Private ForProfit,88.89,6949.0,116.0,0.0,20187.0,0.0,,,,,,52200.0,,True,
Eagle Gate College-Layton,UT,Private ForProfit,,6925.0,200.0,100.0,22962.0,64.71000000000001,,,,,,25600.0,31600.0,True,12900.0
Georgia Gwinnett College,GA,Public,79.21000000000001,7136.0,11013.0,62.98,18387.0,17.75,94.51,,,,,34500.0,,True,
SUM Bible College and Theological Seminary,CA,Private NonProfit,18.03,3073.0,417.0,61.42999999999999,26346.0,50.0,55.78999999999999,,,,,25100.0,,True,
Careers Unlimited,UT,Private ForProfit,,10732.0,119.0,,,,,,,,,37200.0,,True,
Strayer University-Florida,FL,Private ForProfit,11.76,6886.0,1765.0,66.67,28284.0,66.67,,,,,,38400.0,53500.0,True,18500.0
American Public University System,WV,Private ForProfit,19.34,5815.0,38546.0,97.73,16569.0,48.48,,,,,,49200.0,67000.0,False,
Huntsville Bible College,AL,Private NonProfit,,,84.0,,,,,,,,,,,True,
Bais Medrash Toras Chesed,NJ,Private NonProfit,,5844.0,150.0,96.3,12100.0,46.150000000000006,70.21,,,,,,,False,
University of the West,CA,Private NonProfit,25.42,7025.0,108.0,75.0,24236.0,27.59,,,,,,,,True,
American College of Education,IN,Private ForProfit,36.29,3760.0,85.0,,,,,,,,,,,True,
South University-Tampa,FL,Private ForProfit,33.03,6908.0,548.0,50.0,28397.0,13.04,,,,,,32500.0,40200.0,True,8400.0
Averett University-Non-Traditional Programs,VA,Private NonProfit,100.0,8042.0,196.0,75.0,19078.0,,9.09,,,,,40300.0,49000.0,True,7600.0
Strayer University-Delaware,DE,Private ForProfit,11.76,12911.0,356.0,,,100.0,,,,,,38400.0,53500.0,True,18500.0
Strayer University-Alabama,AL,Private ForProfit,11.76,8154.0,1534.0,0.0,28284.0,50.0,,,,,,38400.0,53500.0,True,18500.0
Columbia Southern University,AL,Private ForProfit,62.99,4106.0,13077.0,62.22,15491.0,29.53,,,,,,57000.0,,False,
Yeshivas Be'er Yitzchok,NJ,Private NonProfit,,4235.0,55.0,75.0,29460.0,20.0,100.0,,,,,,,False,
Yeshiva Toras Chaim,NJ,Private NonProfit,39.13,4802.0,213.0,84.91,18833.0,21.05,75.0,,,,,,,False,
Talmudical Seminary of Bobov,NY,Private NonProfit,100.0,4658.0,423.0,64.13,16000.0,23.53,91.94,,,,,22100.0,,False,
The Art Institute of Austin,TX,Private ForProfit,10.0,4547.0,228.0,43.33,33114.0,24.59,,,,,,30400.0,39100.0,False,7800.0
Patrick Henry College,VA,Private NonProfit,100.0,6817.0,323.0,90.77,,61.25000000000001,88.14,1306.0,660.0,720.0,,,,False,
Strayer University-North Carolina,NC,Private ForProfit,11.64,7191.0,4683.0,33.33,,0.0,,,,,,38400.0,53500.0,True,18500.0
Strayer University-New Jersey,NJ,Private ForProfit,11.76,6886.0,903.0,33.33,28284.0,100.0,,,,,,38400.0,53500.0,True,18500.0
The King's College,NY,Private NonProfit,100.0,10019.0,432.0,62.6,58695.0,50.35,39.48,1265.0,630.0,690.0,640.0,39600.0,,True,
Chamberlain University-Illinois,IL,Private ForProfit,12.21,7353.0,14471.0,60.0,34316.0,57.14,91.67,,,,,69800.0,60400.0,True,
